fioriId;RoleName;AppName;ApplicationType;App Launcher Title - Subtitle;Lighthouse;UITechnology;PrimaryODataServiceName;PrimaryODataServiceVersion;AdditionalODataServices;AdditionalODataServicesVersions;Link;Column1
F3273;Quality Manager;Inspection Lot Detailed Analytics;Transactional, Analytical;;Yes;SAP Fiori: Analysis Path Framework (APF);BSANLY_APF_RUNTIME_SRV;1;QM_INSPLOTDEF_ANALYZE_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3273;
F3274;Cash Manager;Cash Flow Comparison - Actual/Forecast (Design Studio);Analytical, BW Query used;Cash Flow Comparison(Deprecated) - By Date Range;;SAP Fiori: Design Studio;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3274;
F3276;Production Planner;Demand-Driven Replenishment;Transactional;;;SAP Fiori (SAPUI5);PP_DD_REPLMNT_DETAILS_SRV;1;PP_MRP_AOR_SRV, PP_DD_ORD_DET_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3276;
F3280;Configuration Expert - Data Migration;Data Migration Status;Analytical;Data Migration Status;;SAP Fiori elements;C_DATAMIGRATIONVAL_CDS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3280;
F3282;Production Planner;Buffer Positioning;Transactional;Buffer Positioning;;SAP Fiori elements;PP_DD_BUFPOS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3282;
F3283;Data Privacy Specialist - Consent Management;Analyze Consents Import Logs;Transactional;Analyze Consent Import Logs;;SAP Fiori (SAPUI5);FND_CONSENT_APPLICATION_LOG_SRV_01;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3283;
F3289;Production Planner;Manage Work Center Capacity;Transactional, Analytical;Manage Work Center Capacity, Manage Work Center Capacity;;SAP Fiori elements;PP_CFS_CAPEVAL_SRV;1;PP_MRP_AOR_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3289;
F3290;Purchaser - Central Procurement;Process Purchase Requisitions Centrally;Transactional;Process Purchase Requisitions Centrally - Formerly Manage Purchase Requisitions Centrally;;SAP Fiori elements;MM_PUR_REQ_EXT_MANAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3290;
F3292;Purchaser - Central Procurement;Manage Purchase Orders Centrally;Transactional;Manage Purchase Orders Centrally;;SAP Fiori elements;MM_PUR_CNTRL_PO_MAINTAIN_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3292;
F3293;Purchaser;Manage Catalog Item Recommendations;Transactional;Manage Catalog Item Recommendations;;SAP Fiori elements;OCI_ITEM_PROPOSAL_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3293;
F3294;Strategic Buyer;Material Price Variance;Analytical;Material Price Variance;;SAP Fiori elements;MM_PUR_MATL_PRC_VARIANCE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3294;
F3295;Strategic Buyer;Supplier evaluation by Quality Notification;Transactional;Supplier Evaluation by Quality - (Deprecated)Quality Notification;;SAP Fiori: SAP Smart Business generic drill down app;C_SUPLREVALBYQLTYNOTIF_CDS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3295;
F3295A;Strategic Buyer;Supplier Evaluation By Quality (for Quality Notification) (Version 2);Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_SUPLREVALBYQLTYNOTIFQRY_CDS;1;MM_PUR_ANA_SUPPLEVALOVERALL_SRV, C_SUPPLIEREVALUATION_CDS, C_SUPLREVALBYQUALITY_CDS, C_SUPLREVALBYQUESTIONAIRE_CDS, C_TIMEVARIANCE_CDS, C_PRICEVARIANCE_CDS, C_QUANTITYVARIANCE_CDS;0001, 0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3295A;
F3297;Administrator - Group Reporting;Define Financial Statement Items;Transactional;Define FS Items;;SAP Fiori (SAPUI5);UI_FINCS_FSITEM_DEFINE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3297;
F3298;Receiving Specialist;Expected Goods Receipt;Transactional;Expected Goods Receipt;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3298;
F3299;Recipe Developer;Recipe Analysis - By Search Item Quantity;Analytical;;;SAP Fiori elements;CA_FM_FEATURE_TOGGLE_STATUS_SRV;1;PLMI_RECIPE_ANALYSIS_SIQTY;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3299;
F3301;Recipe Developer;Recipe Analysis - Header Data;Analytical;;;SAP Fiori elements;CA_FM_FEATURE_TOGGLE_STATUS_SRV;1;PLMI_RECIPE_ANALYSIS_HEADER;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3301;
F3302;General Ledger Accountant;Reconcile GR/IR Accounts;Analytical;Reconcile GR/IR Accounts;Yes;SAP Fiori elements;FAC_GRIR_RECONCILIATION_SRV;1;ODATA_GRIR_WRITEOFF_SRV, ODATA_GRIR_ML_INFERE_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3302;
F3303;General Ledger Accountant;Monitor GR/IR Account Reconciliation;Analytical;Monitor GR/IR Account Reconciliation - Overview;;SAP Fiori elements: Overview Page;FAC_GRIR_ANALYSIS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3303;
F3306;Data Privacy Specialist - Consent Management;Import Consents from File;Transactional;Import Consents from File;;SAP Fiori (SAPUI5);CONSENT_IMPORT_FROM_FILE_UPLD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3306;
F3307;Data Privacy Specialist - Consent Management;Manage Consents;Transactional;Manage Consents;;SAP Fiori elements for CoPilot;FND_MANAGE_CONSENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3307;
F3311;Master Data Specialist - Product Compliance;Raw Material - Manage Compliance;Transactional;;;SAP Fiori elements;EHS_FND_CCI_RAWMAT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3311;
F3314;Configuration Expert - Business Process Configuration;Schedule Import of Release Orders;Transactional;Schedule Import of Release Orders;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3314;
F3315;Configuration Expert - Business Process Configuration;Schedule Export of Purchase Orders;Transactional;Schedule Export of Purchase Orders;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3315;
F3316;Configuration Expert - Business Process Configuration;Manage Workflows for Centrally Managed Purchase Orders;Transactional;Manage Workflows for Centrally Managed Purchase Orders;;SAP Fiori: Manage Workflow;SWF_FLEX_DEF_SRV;1;S_MMPURWORKFLOWVH_CDS;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3316;
F3326;Maintenance Planner - Resource Scheduling;Manage Schedules;Transactional;Manage Schedules, Manage Schedules - For Review;;SAP Fiori (SAPUI5);RSH_EAM_MAINT_SCHED_SIMULATION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3326;
F3327;Employee - EHS Info;Display Safety-Relevant Information;Transactional;Display Safety-Relevant Information;;SAP Fiori elements;EHHSS_SAFETY_INSIGHTS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3327;
F3331;Cost Accountant - Production;Analyze Costs by Work Center/Operation;Analytical;Analyze Costs by Work Center/Operation;;SAP Fiori elements;FCO_WORKCENTER_COST_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3331;
F3332;Purchaser;Monitor Mass Changes;Transactional;Monitor Mass Changes - Purchase Orders;;SAP Fiori elements;MM_PUR_MASSUPDT_SIMLN_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3332;
F3333;General Ledger Accountant - Group Reporting;Map FS Items with G/L Accounts;Transactional;Map FS Items with G/L Accounts;;SAP Fiori (SAPUI5);FINCS_FSIMAP_MAINTENANCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3333;
F3334;General Ledger Accountant - Group Reporting;Assign FS Item Mappings;Transactional;Assign FS Item Mappings;;SAP Fiori (SAPUI5);UI_FINCS_FSITEM_MAP_ASSIGN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3334;
F3335;General Ledger Accountant - Group Reporting;Import FS Item Mappings;Transactional;Import FS Item Mappings;;SAP Fiori (SAPUI5);FINCS_IMPORT_MAPPINGS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3335;
F3337;Master Data Steward - Product Data;Manage Data Quality Rules for Products;Transactional;Manage Data Quality Rules - Products;;SAP Fiori elements;CMD_QLTY_RULES_PRODUCT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3337;
F3338;Cost Accountant - Overhead;Manage Allocations;Transactional;Manage Allocations;;SAP Fiori (SAPUI5);FCO_MANAGE_ALLOCATION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3338;
F3339;Billing Specialist (Utilities);Process Billing Orders;Transactional;Process Billing Orders;;SAP Fiori elements;ISU_BI_PROC_BILLG_ORD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3339;
F3340;Warehouse Clerk (Extended Warehouse Management);Count Physical Inventory;Transactional;Count Physical Inventory - Paper-Driven Counting;Yes;SAP Fiori (SAPUI5);/SCWM/RECORD_INVENTORY_SRV;1;FIN_USER_DEFAULTPARAMETER_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3340;
F3341;Product Stewardship Specialist - Product Compliance;Compliance Request from Logistics;Transactional;;;SAP Fiori elements;EHS_PMA_CPLREQ_MKT_MAN_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3341;
F3342;Product Stewardship Specialist - Product Compliance;Process Requests from Logistics;Transactional;Process Requests from Logistics, Process Requests from Logistics - For Dangerous Goods, Process Requests from Logistics - For Marketability, Process Requests from Logistics - For Product Compliance, Process Requests from Logistics - For Raw Materials, Process Requests from Logistics - For Safety Data Sheets;;SAP Fiori elements;EHS_PMA_CPLREQ_MNT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3342;
F3346;Master Data Specialist - Product Compliance;Compliance Assessment - Supplier Material - CR Pattern independent;Transactional;;;SAP Fiori elements;EHS_PMA_CRR_MAN_SM_SCC_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3346;
F3352;Trader - Futures;Manage Commodity Derivative Order Requests;Transactional;Display Follow-On System Messages, Display Follow-On System Messages, Manage Commodity Derivative Order Requests;;SAP Fiori elements;CMMFDOR_COMMODITYORDERREQUEST_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3352;
F3356;Purchaser;Monitor Materials Without Purchase Contract (Deprecated);Analytical;Monitor Materials Without Purchase Contract;;SAP Fiori elements;MM_PUR_MAT_PROPOSE_CTR_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3356;
F3358;Billing Specialist (Utilities);Process Billing Errors;Transactional;Process Billing Errors;;SAP Fiori elements;ISU_BI_PROC_BILLG_ERR_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3358;
F3359;Industrial Hygienist;Task Definition Maintenance Notification;Transactional;;;SAP Fiori elements;EHFND_TDEF_MNTF_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3359;
F3365;Quality Technician;Record Inspection Results in Table Form;Transactional;Record Inspection Results in Table Form;Yes;SAP Fiori (SAPUI5);QM_MLTPLRR_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3365;
F3366;Inventory Analyst;Inventory Analysis Overview;Analytical;Inventory Analysis Overview;Yes;SAP Fiori elements: Overview Page;MMIM_INVANALYST_OVP_SRV;1;MMIM_BATRMNGSLORPRDTE_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3366;
F3369;Contract Accountant (Accounting Integration);Display Accounting Integration Contracts;Transactional;Display Accounting Integration Contracts;;SAPUI5;/SAI/WORKBENCH_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3369;
F3370;Compliance Manager (Assurance and Compliance Software);Assign Address List Types;Transactional;;;SAP Fiori (SAPUI5);FRA_ADDR_LIST_TYPE_ASSIGN_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3370;
F3371;Strategic Buyer;Display Suppliers - Procurement;Transactional;Display Suppliers - Procurement;;SAP Fiori elements;C_SLCMGMTSUPPLIERPORTFOLIOST_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3371;
F3372;Industrial Hygienist;Manage Hours Worked;Transactional;Manage Hours Worked - Incident Management;;SAP Fiori elements;EHHSS_HOURS_WORKED_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3372;
F3381;Quality Engineer;Manage Quality Tasks;Transactional;Manage Quality Tasks;;SAP Fiori elements;QM_QLTYTASK_MANAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3381;
F3382;Quality Engineer;Characteristic Detailed Analytics;Analytical;;;SAP Fiori: Analysis Path Framework (APF);BSANLY_APF_RUNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3382;
F3383;Quality Engineer;Characteristic Analytics;Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;QM_INSPCHARCS_ANALYZE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3383;
F3384;Development Manager - Discrete Industries;Engineering Cockpit;Analytical;Engineering Cockpit;;SAP Fiori elements: Overview Page;PLMI_ENGINEERING_COCKPIT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3384;
F3385;Order Fulfillment Manager (Retail);Schedule Deletion of Release Check Runs log;Transactional;Schedule deletion of Release Check Run Logs;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3385;
F3386;Order Fulfillment Manager (Retail);Schedule Release Check Run;Transactional;Schedule Release Check Run;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3386;
F3387;Order Fulfillment Manager (Retail);Supply Demand Overview - Detailed Analysis;Analytical;Supply Demand Overview - Detailed Analysis;;SAP Fiori: Analysis Path Framework (APF);RFM_SUPDMNDOVWFLT_SRV;1;RFM_SUPDMNDOVWSUPASSGMT_SRV, RFM_SUPDMNDTOTDMNDQUERY_SRV, RFM_SUPDMNDTOTSUPQUERY_SRV, RFM_SUPDMNDOVWQUERY_SRV, RFM_SUPDMNDTOTSLSORD_SRV, RFM_SUPDMNDTOTSTO_SRV;0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3387;
F3388;Order Fulfillment Manager (Retail);Supply Demand Overview - Flexible Analysis (Design Studio);Analytical, BW Query used;Supply Demand Overview - Flexible Analysis;;SAP Fiori: Design Studio;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3388;
F3389;Shipping Specialist (Oil & Gas);Schedule Hydrocarbon Trips;Transactional;Scheduled Hydrocarbon Trips;;SAP Fiori elements;CMH_SCHDULEHYCTRIPS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3389;
F3390;Shipping Specialist (Oil & Gas);Laytime and Demurrage;Transactional;Laytime & Demurrage;;SAP Fiori elements;CMH_LAYTIMEDEMURRAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3390;
F3396;Cost Accountant - Overhead;Copy Financial Plan Data;Transactional;Copy Financial Plan Data;;SAP Fiori elements;FINS_ACDOC_PLAN_MANAGE_COPY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3396;
F3398;Cash Management Specialist;Reprocess Lockbox Items;Transactional;Reprocess Lockbox Items;;SAP Fiori (SAPUI5);FAR_BS_ITM_REPROC_SRV;1;APL_LOG_MANAGEMENT_SRV, CV_ATTACHMENT_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3398;
F3399;Environmental Manager;Import Compliance Requirements - Content Provider;Transactional;Import Compliance Requirement - Content Provider;;SAP Fiori elements;EHFND_REQ_EXT_INT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3399;
F3401;Configuration Expert - Business Process Configuration;Manage Workflows for Central Purchase Contracts;Transactional;Manage Workflows for Central Purchase Contracts;;SAP Fiori: Manage Workflow;SWF_FLEX_DEF_SRV;1;S_MMPURWORKFLOWVH_CDS;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3401;
F3402;Configuration Expert - Business Process Configuration;Manage Workflow Template for Change Records;Transactional;Manage Workflow Templates for Change Records;;SAP Fiori: Manage Workflow;SWF_FLEX_TEMPLATE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3402;
F3403;Criminal Investigator;Manage Objects;Transactional;Manage Objects;;SAP Fiori elements;C_ICM_OBJECTTP_CDS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3403;
F3404;Criminal Investigator;Manage Locations;Transactional;Manage Locations;;SAP Fiori elements;C_ICM_LOCATIONTP_CDS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3404;
F3405;Change Management Coordinator;Manage Change Activities;Transactional;Manage Change Activities;;SAP Fiori elements;EHS_MOC_MANACTY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3405;
F3406;Change Management Coordinator;Manage Change Requests (Management of Change);Transactional;Manage Change Requests;;SAP Fiori elements;EHS_MOC_MANCHGREQ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3406;
F3408;Sales Manager;Predicted Delivery Delay;Transactional, Analytical;;Yes;SAP Fiori elements;SD_PREDICTEDDELIVERY;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3408;
F3410;Invoicing Specialist (Convergent Invoicing);Display Consumption Items;Transactional;Display Consumption Items, Display Consumption Items - obsolete;;SAP Fiori elements;O2C_CI_CIT_DISPLAY_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3410;
F3411;Contract Manager - Settlement Management;Monitor Condition Contracts - Suppliers;Transactional;Monitor Supplier Condition Contracts;;SAP Fiori elements;LO_SETMAN_CCSUPL_MAN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3411;
F3412;Master Data Steward - Product Data;Configure Data Quality Score Calculation for Products;Transactional;Configure Score Calculation - Products;;SAP Fiori elements;CMD_QLTY_CONFIGN_SCORE_PROD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3412;
F3414;Environmental Manager;Import Compliance Requirements - Spreadsheet;Transactional;Import Compliance Requirement - Spreadsheet;;SAP Fiori (SAPUI5);EHFND_REQ_IMP_FILE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3414;
